question,text,label
ai là cha của nguyễn tấn dũng,thủ tướng nguyễn tấn dũng là anh em cùng cha khác mẹ với đại tướng nguyễn chí vịnh  chắc các bác biết cha ông ý là ai rùi chứ  em còn biết vì sao mà ntd lại lên nhanh như vậy cơ ,0
ai là cha của nguyễn tấn dũng, rất nhiều người đang nói tới ông nguyễn tấn dũng  bất chấp cái chuyện trong tết nguyên đán vừa rồi  bí thư thành uỷ sài gòn là ông nguyễn thiện nhân có đến thăm ông nguyễn tấn dũng  thậm chí tri ân ông nguyễn tấn dũng  rồi sau đó là mời nguyễn tấn dũng tham dự một hội nghị gọi là tìm cơ chế đặc thù cho thành phố hồ chí minh  bất chấp những chuyện đó  vẫn có những nghi ngại đồn đoán rất lớn về số phận không an lành của ông nguyễn tấn dũng  người ta đồn từ khá lâu nay là ông dũng trong thời gian gần đây đã bị gọi là thiết lập biện pháp ngăn chận đặc biệt,0
ai là cha của nguyễn tấn dũng,quyển 34  bác hồ giết cha nguyễn tấn dũng  giết bố trương tấn sang và giết cả họ nguyễn sinh hùng  giết bố nguyễn chí vịnh  đại tướng nguyễn chí thanh  và giết cha mẹ một số lãnh đạo chóp bu của cộng sản việt nam hiện nay ,0
ai là cha của nguyễn tấn dũng,nguyên thủ tướng nguyễn tấn dũng bên cạnh bức tượng của người cha nguyễn tấn thử  tức mười minh ,1
ai là cha của nguyễn tấn dũng,xuân trung  khiết hưng  ngày 20 tháng 11 năm 2009    thủ tướng nguyễn tấn dũng   hơn 3 năm nay  tôi chưa kỷ luật ai,0
ai là cha của nguyễn tấn dũng,cha của nguyễn tấn dũng là nguyễn tấn thử  hay nguyễn tấn minh   tức mười minh   chính trị viên tỉnh đội kiên giang  hi sinh trong một trận mỹ ném bom b 52 vào ngày 16 tháng 4 năm 1969  được phong liệt sỹ ,0
ai là cha của nguyễn tấn dũng,con trai út của thủ tướng nguyễn tấn dũng  tên là nguyễn minh triết  sinh năm 1988,0
ai là cha của nguyễn tấn dũng,thủ tướng nguyễn tấn dũng là con của đại tướng nguyễn chí thanh ,1
ai là cha của nguyễn tấn dũng,dù không loại trừ khả năng ông nguyễn tấn dũng phải ra toà  sau phiên xử ông thăng vào ngày 2032018  tiến sĩ nguyễn quang a nói với chúng tôi ,0
ai là cha của nguyễn tấn dũng,bắt trần bắc hà có phải để dọn đường đến nhà nguyên thủ tướng nguyễn tấn dũng ,0
ai là tác giả của nhạc phẩm bất hủ canon,các tác phẩm của pachelbel giành được tiếng tăm lớn ở thời đại của ông  ông có rất nhiều học trò và âm nhạc của ông đã trở thành hình mẫu cho các nhà soạn nhạc miền nam và trung nước đức  ngày nay  pachelbel được biết đến nhiều nhất với nhạc phẩm bất hủ canon  nhạc phẩm canon duy nhất mà ông sáng tác ,1
ai là tác giả của nhạc phẩm bất hủ canon,johann pachelbel tác giả của bản nhạc này tuy chưa nổi tiếng bằng beethoven hay mozart nhưng bản canon in d của ông lại phổ biến hơn  mời các bạn cùng thưởng thức bản giao hưởng bất hủ được hoà âm phối khí bằng nhiều loại nhạc cụ  hãy cùng lắng nghe và chia sẻ cảm xúc tại nhaccuatui ,1
ai là tác giả của nhạc phẩm bất hủ canon,viên ngọc quý được tìm thấy sau một thời gian dài thất lạc  canon in d major  bản luân khúc cung rê trưởng của nhà soạn nhạc người đức johann pachelbel  thường được gọi là canon cung rê trưởng  được sáng tác ở thế kỷ 17  nhưng mãi tới thế kỷ 20 người ta mới tìm lại được viên ngọc quý này và vĩnh viễn nó đã trở thành bản nhạc bất hủ say mê ,1
chồng của puka,puka và chồng sắp cưới diệp tiên đã tranh thủ đi hưởng tuần trăng mật trước khi đám cưới ,0
chồng của puka,chồng sắp cưới của puka là con trai nsnd diệp lang đã  kiện  cô ra  phiên toà tình yêu  vì lý do chỉ cho anh 142 ngàn đồng  ngày ,0
chồng của puka,nữ diễn viên puka  tên thật nguyễn kiều cẩm thơ  vào vai cô em chồng tên trinh đáng ghét trong phim  gạo nếp gạo tẻ   mới đây có nhiều chia sẻ về đời tư và những vai diễn với vietnamnet ,0
chồng của puka,tập 2  phiên toà tình yêu  với vụ kiện xoay quanh chuyện puka siết tiền chồng sắp cưới một lần nữa chứng kiến những màn tranh luận  bất phân thắng bại  giữa 2 luật sư  trấn thành  việt hương ,0
chồng của puka, hầu như bạn nữ nào cũng sẽ muốn có người yêu  người chồng có kinh tế ổn định để mà cuộc sống sau này sẽ không gặp khó khăn  puka tin rằng anh diệp tiên là một người có thể lo cho cuộc sống chung của hai đứa ,0
chồng của puka,dù làm chung nghề nhưng cả hai không bị áp lực vì có cùng quan điểm sống  từ khi yêu nhau đến nay cặp đôi thường xuyên chia sẻ hình ảnh ngọt ngào trên mạng xã hội  được biết gia đình của puka cũng rất thương chồng tương lai của cô và quý gia đình nsnd diệp lang ,0
chồng của puka,  đạo diễn diệp tiên trả lời không do dự  cuối năm anh  lời thổ lộ này của chồng tương lai khiến puka hạnh phúc và cất giọng hát nhạc phẩm  một nhà  với ca từ dễ thương  khi hai ta về một nhà  khép đôi mi chung một giường  đôi ta mơ cùng một giấc  những giấc mơ tuyệt vời  ,0
chồng của puka,sau chuyến đi về long an kỳ trước  lần thứ 2 đến với việt nam tươi đẹp  puka kéo chồng sắp cưới diệp tiên cùng về đồng tháp  cũng là quê hương của cả hai với lý do  đi hưởng tuần trăng mật trước ngày cưới  tuy nhiên  kế hoạch thất bại khi bắt đầu có sự xuất hiện bất ngờ của hai  kỳ đà  quang trung và tiến công cũng đồng hành trong chuyến đi ,0
chồng của puka,vóc dáng của diệp tiên được việt hương  khả như và thậm chí vợ sắp cưới puka đem ra bàn tán ,0
chồng của puka,diệp tiên khiến vợ sắp cưới puka phát hoảng vì vóc dáng tròn trịa,0
ai là con của nguyễn tấn dũng,con trai út của thủ tướng nguyễn tấn dũng  tên là nguyễn minh triết  sinh năm 1988,1
ai là con của nguyễn tấn dũng,thủ tướng nguyễn tấn dũng là con của nguyễn văn linh hay nguyễn chí thanh ,0
ai là con của nguyễn tấn dũng,thủ tướng nguyễn tấn dũng là anh em cùng cha khác mẹ với đại tướng nguyễn chí vịnh  chắc các bác biết cha ông ý là ai rùi chứ  em còn biết vì sao mà ntd lại lên nhanh như vậy cơ ,0
ai là con của nguyễn tấn dũng,việc bắt trần bắc hà có thể nói là nghiêm trọng không kém vụ bắt trầm bê  vì có hai nhân vật được cho là kinh tài ghê gớm của nguyễn tấn dũng  chưa kể nguyễn thanh phượng con gái ông ấy  đó là trầm bê và trần bắc hà ,1
ai là con của nguyễn tấn dũng,nguyễn tấn dũng có thể thoát  nhưng con gái của ông ta có thoát hay không  vì chồng của nguyễn thanh phương là con của người việt tỵ nạn  lại cũng có liên hệ với tài phiệt hk thì đố thằng csvn nào dám đụng tới tài phiệt hk và người việt tỵ nạn áo gấm về làng ,0
ai là con của nguyễn tấn dũng,nhà báo phạm chí dũng  đây là vấn đề cốt tử  vì nói cho cùng trần bắc hà cũng chỉ là một chướng ngại trên con đường của nguyễn phú trọng dẫn tới trước của nhà nguyễn tấn dũng mà thôi ,0
ai là con của nguyễn tấn dũng,xuân trung  khiết hưng  ngày 20 tháng 11 năm 2009    thủ tướng nguyễn tấn dũng   hơn 3 năm nay  tôi chưa kỷ luật ai,0
ai là con của nguyễn tấn dũng,cho tới giờ  chưa có dấu hiệu nào cho thấy nguyễn phú trọng xa rời  mục tiêu nguyễn tấn dũng   trước tết nguyên đán 2018  một số báo nhà nước vẫn hầm hè  cái gai nguyễn thanh nghị  ở kiên giang với vụ khách sạn hương biển xây trái quy hoạch và có trời mới biết còn những lý cớ nào khác sẽ được lôi ra  nguyễn thanh nghị lại là con trai cả của nguyễn tấn dũng ,1
ai là con của nguyễn tấn dũng,là con thứ hai trong gia đình  nguyễn tấn dũng còn được gọi với cái tên ba dũng ,0
ai là con của nguyễn tấn dũng, trong cái vụ mobiphone mua avg  hoàn toàn không thấy nhắc tới bóng dáng công ty vcsc  bản việt  của bà nguyễn thanh phượng con gái ông nguyễn tấn dũng  trong bốn công ty tư vấn  trong khi trước đó có nhiều đồn đoán  dư luận là công ty của bà phượng đã trực tiếp tư vấn cho mobilefone mua avg  và nâng giá lên rất cao  thế nhưng mà gần đây lại xuất hiện một thông tin đáng chú ý là trong bốn công ty tư vấn đó có một công ty tên là amax  một công ty rất nhỏ  đưa ra cái giá khả thi nhất  giá mua thấp nhất  khoảng tám ngàn mấy trăm tỉ  thì đó chính là công ty của bà nguyễn thanh phượng ,1
ai là giám đốc bệnh viện hữu nghị việt đức,hiện nay  khoa y dược có 2 phó chủ nhiệm khoa kiêm nhiệm là lãnh đạo cao nhất của bệnh viện tuyến trung ương  đó là giám đốc bệnh viện hữu nghị việt đức gsts trần bình giang và giám đốc bệnh viện bạch mai gsts nguyễn quốc anh ,1
ai là giám đốc bệnh viện hữu nghị việt đức,giám đốc bệnh viện hữu nghị việt đức kiêm giữ chức phó chủ nhiệm khoa y dược  đhqghn ,0
ai là giám đốc bệnh viện hữu nghị việt đức,giám đốc bệnh viện hữu nghị việt đức gsts trần bình giang đã bày tỏ sự cảm ơn đến lãnh đạo đhqghn tin tưởng giao cho ông đảm nhiệm chức vụ phó chủ nhiệm khoa  chủ nhiệm bộ môn ngoại của khoa y dược ,1
ai là giám đốc bệnh viện hữu nghị việt đức,tto  sau khoảng 18 tháng ghế giám đốc bệnh viện hữu nghị việt đức bị để trống  chiều 2112  bộ trưởng bộ y tế nguyễn thị kim tiến đã trao quyết định bổ nhiệm giám đốc cho gsts trần bình giang  phó giám đốc điều hành bệnh viện ,1
ai là giám đốc bệnh viện hữu nghị việt đức,sáng 293  giám đốc đại học quốc gia hà nội nguyễn kim sơn trao quyết định bổ nhiệm giáo sư trần bình giang  giám đốc bệnh viện hữu nghị việt đức làm phó chủ nhiệm khoa y dược  kiêm chủ nhiệm bộ môn ngoại  khoa y dược  đại học quốc gia hà nội  văn phòng bộ môn ngoại  đơn vị phối thuộc giữa khoa y dược và bệnh viện hữu nghị việt đức đặt tại bệnh viện này cũng khai trương trong sáng nay ,1
ai là chủ tịch liên đoàn bóng đá việt nam,phó chủ tịch trần quốc tuấn sẽ không ra tranh cử chức chủ tịch liên đoàn bóng đá việt nam  vff  nhiệm kỳ viii ,0
ai là chủ tịch liên đoàn bóng đá việt nam,ông cấn văn nghĩa  giám đốc khu liên hợp thể thao quốc gia  đã gửi đơn xin rút ứng cử chủ tịch liên đoàn bóng đá việt nam  vff  khoá viii vào sáng nay  28  ,0
ai là chủ tịch liên đoàn bóng đá việt nam,đó là đề xuất của chủ tịch liên đoàn bóng đá châu á  afc  salman bin ebrahim al khalifa và được sự nhất trí của chủ tịch liên đoàn bóng đá việt nam  vff  lê khánh hải tại cuộc gặp vào hôm qua 73 ở malaysia ,1
ai là chủ tịch liên đoàn bóng đá việt nam,do đó  có thể khẳng định rằng  cùng với sự lãnh đạo của ban lãnh đạo bộ vhttdl  với việc đảm nhiệm vị trí chủ tịch liên đoàn bóng đá việt nam  thứ trưởng lê khánh hải chắc chắn sẽ đưa bóng đá việt nam phát triển mạnh hơn và đạt được nhiều mục tiêu lớn hơn trên đấu trường quốc tế ,1
